User Name;Comment Text
@aweme8358;Hola Juan, una pregunta, ha visto casos extraños referentes a las casgsz en su estadia en la India?
@rosamariafuentesrojas8069;No mi JUAN, hoy no te envidio????????????????????
@AidaDeMasi;Juan cuídate ese río esta muy contaminado y esta lleno de parásitos qué entran por la piel!!!!
@PP8256-f2v;En verdad me parece un lugar asqueroso , para variar en India. Por otro lado no logro entender la mojigata censura que obliga a pixelar los detalles de los cadáveres.
@josefina1176;No estoy soportando ??
@salvadorcastro3514;"Los ingleses no se cuanto tiempo estuvieron allí y no los cristianizaron, soy católico así que estas constumbres chocan con mi fe, por tal razón evidentemente no comparto sus creencias pero si su religión la prácticaran en condiciones aceptables de salubridad, todo bien organizado y limpio, por ejemplo utilizar crematorios industriales cerrados y no al aire libre, no estuviera contaminado el río Ganges, y sólo permitieran tirar las cenizas de los difuntos una vez bien calcinados y bien adentro del río, y no echar cuerpos al río para que descompongan al aire libre en el río, si hicieran estas cositas hasta podría ser lugar turístico interesante que visitar, un poco perturbador para mí pero una cosa no demerita la otra. Espero no ofender pero yo creo que una de las razones por las que la India está estancada aún y lo seguirá siendo si no evolucionan, es su religión que justifica la desigualdad social, conformidad a vivir en esas horribles condiciones y deshumanizantes aduciendo con que es parte de la vida y del karma que tengas, espérate a la siguiente vida, quizas nazcas en un casta superior o mejor aún, quizas alcances finalmente la liberación del Samsara en esta vida; y su sistema de castas que también justifica todo los anterior."
@TheJuanmarty;Juan ??????. ¿Sabes cuántas impurezas absorbe el cuerpo humano a través de la piel y microscópicas, se introducen por la respiración a los pulmones...?
@cesarcordova7146;10:46 Yo tampoco entendí !!!!
@Joelan-v3k;"Digan lo que digan algunos ""expertos"" en geopolítica de la India, en mi humilde opinión, éste país jamás llegará a ser una potencia mundial. Y es en gran parte, a su compleja cultura y múltiples etnias, una más extraña que la otra. Ojalá nunca me equivoque, porque si hay un país en este planeta que no quisiera que llegara a ser la potencia del mundo y/o imperio, es la India."
@ivelissechevere7270;Esa gente está loca y Juan también! ?? No meto mis pies esas aguas ni loca. Es más, ni aunque me paguen el ticket de avión no voy a la India!! Se arriesga uno la salud! Pienso que también respirar el humo de esos muertos y madera es muy peligroso para los pulmones. No se como Juan no usò una mascarilla!! ??
@carolinasepulveda9637;Definitivamente la india no es para cualquiera, me imagino que después de este viaje no serás el mismo ??
@Dimenzz;Por los videos de Pakistan y ahora de la India, no tengo nada de ganas de ir a conocer. Respeto su cultura pero es demaciado chocante el como viven literal en la basura y ellos como si nada, sus creencias como el de las ratas y ahora esto dios es demaciado para mi jaja, pero suerte a la gente que vaya para haya. Gracias por estos videos Juan!
@gladyselenagaviriacuadros6571;Hola,Gloria a Dios tenemos un Único y suficiente Salvador,Jesucristo el Hijo de Dios..bendiciones
@emiliasolano1712;Es que lNDIA es el lugar más REPUGNANTE  DEL MUNDO , para visitar es de locos , y para vivir es IMPENSABLE  , para las personas que vivimos y hemos nacido en OCCIDENTE , no comprendemos como pueden vivir en medio de tanta suciedad y basuras , como beber agua de donde mismo se queman y tiran a sus muertos , y se bañan en las mismas aguas según ellos para purificarse , eso es demencial , como en pleno siglo XXI siguen con estas horribles y sucias costumbres tan Insalubres , es por eso que es el único lugar en el mundo donde todavía persisten enfermedades ya erradicadas como LA LEPRA , LA VIRUELA , Y muchas enfermedades de la piel .
@MarcosPereira-q6l;Gracias juan por mostrarme un lugar que jamás ni gratis viajaría en mi vida no pueden ser tan sucios ????????????
@claudiaalejacuervoa.6405;"La India no es un lugar a dónde yo quiera ir. Nada que ver. 
Gracias por mostrar para no ir nunca. A menos que Dios quiera"
@elianacontrerasrojas6565;Dios lo bendiga me gusta sus videos
@PonchoCali;Que comes y en dónde, cuando visitas lugares tan extremos cómo este
@williamruiz8467;Estos vídeos de la India me dan unas ganas de ponerme a hacer oficio en la casa!!! ??
@isaisacalxot1694;No mas contaminación
@CarlosGonzalez-nt2ow;Te sugiero a la región de Nepal donde los buitres devoran los cadáveres en vivó
@EsTiempoDeBuscarADios;Se ve feo eso. Pobre gente…
@noralisgallegos3680;Juan, estás muy descriptivo y tétrico.
@lulubona;Impresionante !!??
@vanessavalencia654;Jajja . Me  haces.  Reir  mucho .
@BartolomeoHernández;Que ganas de no ir a ese lugar ??
@anamariacardenas5404;AY NO ESE CHIQUERO Y ESO VA TODO  AL MAR ESE RIO NO  TERRIBLE GUACALA
@loretocaceres5700;Veo siempre tus videos,  el de las ?? no quise verlo por fobia y este va en lo mismo.  Sólo dejaré mi like.
@Manuel-r9f5t;"Próximo vídeo : viajando a Marte. ????????

Saludos desde España"
@nhernan140;Juan, y las familias ricas adineradas, cómo hacen sus rituales funerales?
@AlciraMorenoTorres;Juan eres el mejor ?
@lperez9621;Ese lugar y el templo de las ratas?? que entereza.la suya Don Juan??
@DoraKramer-t9o;Definitivamente nosotros vivimos en la civilizacion.
@lilared2307;Que horror, de una infección no te escapas ahí ??
@karenremes5388;Es otro planeta no otro país para mi...
@tonypaba2501;Orgulloso de haber nacido en Ibagué Tolima
@cruzsevilla867;Es increible el poder de la ignorancia juan...
@jesuscaldera4476;Significala liberacion de la contaminacion jajaja
@edwche2210;La realidad en otros países y sus culturas
@thebloopfamily4323;YA QUIERO VER EL VIDEO DE LOS SADHUS PARA CONOCER ESA MISTERIOSA CREENCIA
@Polimorfismo2085;?? excelente vídeo ??
@germanmalaver1624;Definitivamente si alguna vez tengo oportunidad de visitar la India, prefiero perdérmela
@DenisQuintero-hr3kb;Don Juan...saludos
@fernandosanchez6054;jajajaja 10:48 Lasi yerin lasi yerin = que calor tan... parce
@leonorgaray6192;ufff que fuerte
@antoniosas-k4m;Planetajuan es educativo. Luisito comunica es periódico alarma
@demianxldc;planeta juan tiene alguna otra plataforma para ver sin censura los videos?
@Evantere55;Como te desinfectaste los pies????
@Luanii-g9o;Te salió hongos en los pies? Nos cuentas ??
@sandramarin9973;Hola juanito????
@germancourty7045;No hermano lo diste todo!necesitas ir a un país más campestre y limpiar un poco estas últimas experiencias jaja
@miulcajordan8164;Gracias a Planeta Juan por estos videos informativos, porque yo no voy a ese pais, y yo digo a buscar , a son de que, no me gusta para nada, peedon a sus gentes de alla
@PDLeidy;Solo espero que Juan esté muy bien vacunado
@lsaints689;Good for you, my friend
@marcelaarce9721;Increíble no se enferman con tal desaseo
@patriciaquinonez5476;Pero que hacen esos animalitos allí. En ese lugar tan sucio.
@LuisMartinez-si4dg;Hola Juan. Hay alguna manera de ver los videos sin ser censurados ?
@jaimequiles2290;Juan eres fuerte yo me considero fuerte pero creeo que alli estubiera abomitando. ..
@olgarodriguez1774;Q triste vivir ahi
@Luxio08;Quien sabe cuántas abuelitas se respiro allá...
@AntoniaAndujar-bo7iq;Pero como q rotisao??
@gloriapiedrahita7989;Lindo tatuaje Juan
@DariGomez-q;Agradezco que nos quieras información y mostrar la realidad pero no está bien que arriesgues tu salud ??
@marcelaarce9721;Es un peligro para la salud
@ricardoleonlopezcantor5471;Muy buen video, interesante pero un lugar jamás visitable por mi. Juan, creo que el título del video confunde, debió ser: ''Aquí, la gente crema a sus muertos, o los deja a merced del rio ganges''
@beatriztonusco8684;La cultura milenaria de la India en todo su esplendor
@juangiraldo6601;??????????????????
@Sariel858;24:14 jajaja
@audeliaalvarez4655;Que lugar tan extraño sucio contrastante guuaaaoo extravagante yo no iría aunque me lo regalaras solo iría amorir
@jagamboasilva;Al ver los videos de India y Pakistán solo le agradezco a Dios ser latinoamericano
@williambeltran6927;Gas gas que pa dentro vas!
@Isaace-o4p;El mejor youtubers
@carloscatalan8545;Tu estas loco????????aste un chequeooo??????????te veo más flacooo????????   DIOS TE GUARTE.VARON?
@orfayinethgarzonpinzon9165;???
@Robert1st;polvo eres y en polvo te convertirás, claro pero en ningun lugar dice que haran un asado de tu cadaver. ????
@mercyluna42;DIOS, que lugar tan desagradable eh inmundo. ??
@linabetancurt3035;Gente con lepra en ese río, imaginese esa contaminación Dios mio, antes esa gente no les ha llegado la peste 'negra ??
@bridgetteplat9636;El que está totalmente rapado es el hijo mayor,tienen que ser hombres ,las mujeres no participan en la cremación, quién prende la pira es el hijo mayor o en su defecto el siguiente en la familia designado por ellos.Gracias por un video tan gráfico, logrado con mucho esfuerzo y dedicación.Bendiciones.
@lunaoscura915;Los Indus no solo contaminan en vida si no hasta de muertos contaminan y contaminan y contaminan ???????
@silviavenegas2489;DIOS NUESTRO SEÑOR JESUCRISTO, gracias por que vivo en un país, donde tengo, agüita limpia,y una vida (normal)
@CaminerobilliniYomimecontigo;3mil años de espitualidad y viven en la miseria. Hay no esta Dios.
@Lapetunianegra;"Juancito ya deje de andar como la Shakira con los ""pies descalsos""!?? En serio, la cantidad de parásitos que entran por la piel o si tiene una pequeña herida, las bacterias que habitan en ese río! 
Nada más de verlo me dió de todo ?????
Cuídate por favor! ????"
@jhonescastrillon9232;Minuto 11:16 ?? se le ve el jopo ah la persona ?? jajajajja
@nellymartinez1434;Realmente que fuerte. Pobres donde les toco nacer. Pero es la cultura en china son mas personas o igual y no viven asi. Es esas creencias que les tupe la mente.
@chgarciaro;Hombre, póngase unas chanclas, cárguelas en una mochila y evite estar descalzo. Se puede hacer una herida y se puede infectar. Por favor cuídese. Gracias por el video u por mostrarnos esa realidad.
@liliacespedes4933;Juan,muy bueno el video, increíble las creencias para nosotros de Occidente. Todos los habitantes incineran en ese lugar a sus difuntos? Las castas que se consideran superiores también lo hacen? Me quedan muchas preguntas...
@marcelamartin1970;La verdad no se como pueden vivir es el alimento supongo llenos de parásitos nosotros con la comida llena de harina y carne no aguantamos
@samuelgomez5646;Occidente está muy lejos de entender una cultura que data de más de 4000 años excéntrica , caótica.demasiado extravagante,,pero ha perdurado durante milenios.es algo que no es para personas de viceras sensibles
@matiana3119;Gracias a Dios Cristóbal Colón descubrió América y no la India que era su destino inicial.
@Bachis2023;Bueno dificil de entender, de digerir una cultura que pone a sus familiares muertos en una barbacoa para purificarlos, y en ese entorno tan sucio y pestilente, solo mi suegra se mereceria un  fineral asi
@rubensolares8122;Creo que tendría más resultado y más lógica si los quemaran y las cenizas se usan para que el gato haga sus necesidades…eso le digo a mi esposa ..ya muerto no se siente
@Edgarunreal-FinanzasPersonales;"Los paises de Latino America a pesar de sus problemas es mas desarrollado y rico que la India. Y otra cosa que he notado es America Latina es mas limpia que la India. 
Hay paises pobres en America Latina sin embargo son mas limpios que la India.
""La pobreza no esta peleada con la suciedad""."
@nestorarevalo532;Hola Juan!!que caos india,un desorden total en todo sentido,ese gobierno no sirve para nada!!esos muertos ni se sabrá cómo murieron,si los mataron o que,terrible!!
@lizbethvargas3322;Hola Juan en qué fecha fuiste??
@silvinamastroiaco7635;"Qué tragedia!! ??la religión es ""verdaderamente"" el opio de los pueblos!"
@HaisenMk1;Si recuerdan la película World War Z el apocalipsis zombie comienza en la India. Ahora sabemos por qué.
@angelmercado6618;Que alguien me explique.  Porque la India es potencia mundial. Cuando, donde y como????
@daniel_silva;Eso me parece barbarie diizfrasada de espiritualidad... que hubiera sido si Alejandro Magno no se hubiera muerto.
@d4vl0868;11:15 se le olvido difuminar algo parce
@linamella9674;Estudio Ghibli es una chamba delante de la India, es una realidad alterna.
@themaharba2529;Dios... no quiero ni pensar lo que hace ese perrito ahí... ??
@enedinaguevara7919;Que valentía la suya de entrar en ese lugar tan asqueroso ??.
@johncortez873;Si ocurre una caída de meteorito o una guerra mundial nuclear, les aseguro que los que sobrevivirán serán los de la India, por razones obvias ????
@ConcepcionRuedaBenedicto;Nos está poniendo a prueba a sus seguidores?, a la hora de cenar vídeo de Juan??.  Se está quedando flaquito, no me extraña??.  Véngase a España a recuperarse de este viaje.  Un abrazo.?
@culumpio5329;Queeido sr Juan y en el covid como se manejo los funerales allá ??
@Hecatex;"""Inhalo la niebla que flota en el Ganges, el aceite de incienso nos servirá de consuelo"" HDS"
@mr.novotny4346;En mexico tambien es asi nomas que lo hacen de manera clandestina es la fosa comun mas grande del universo.
@leticiafernandez7439;Your hair looks okay ??
@mariacerna7799;Juan que terrible realidad pero vi gente con sandalias hubieses usado y mascarilla, o sea después te diste un baño de 3 horas al llegar al Hotel.
@RamonaPechugona;Sencilla está vida .tanto q le da vuelta a todo es igual nacer igual q morir ,tanta lloradera pa q
@alejandrapare4245;??????Hay DIOS!!! MENOS MAL QUE TENGO UNO SÓLO ???
@salomonheredia2355;"Polvo eres y en polvo te convertiras, con el sudor de tu frente te ganaras el pan de cada día, como la pelicula ""EL EMBAJADOR DE LA INDIA"""
@JuandTroya5408;Cada región tiene sus creencias y la gente cree que su dios acá es el verdadero ?? jaja maduren que todo es mental y cultural
@norbertoradice;SE PUEDE TENER DIFERENTES CREENCIAS Y CULTURAS, PERO LO QUE NO SE PUED EVIVIR EN LA MUGRE. SALUDOS
@johnnybgoode3034;Del otro lado hay caníbales ... Recogen los cadáveres y los comen tan cuidado si vas
@oliroma4296;No.
@estrellamartinez2025-x5g;Realmente te admiro que voraje
@shorky1987;Pero Juan que haces delcazo!!!!
@leninarauz6657;buen video
@Guilles888;Por ahi no mss estan los caníbales era para ir se le escapó el reportaje
@nuestravidaentexas6319;Ai Juan de perdido te ubieras puesto un tapabocas
@oldermartinez7712;esa hindu que estaba en la canoa muy linda
@nazarethhidalgo6439;Dios mio yo allí hubiese salido reeloca ??
@elenagonzalez632;No sé cómo puedes ir alli
@dianaMata-r2w;Lo que pone a prueba es ... tu sistema inmunológico más bien ??.
@jonaramos2433;24:13  ??
@IsmaelFernandez-i7f;19:15. ??????
@rusvellreyes4873;Gracias a dios que naci en rd!
@lucyrualescortes8401;"Amo tu contenido... pero como me hace sufrir que te pongas los zapatos sin lavarte los pies! ??
Saludos"
@matildevazquez6644;Hay Juan después de ese video deberías aislarte cuarenta días con toda clase de desinfectantes y oxígeno para purificar tus pulmones ????????
@livaneyuribe3700;Esos crematorios deben oler a pimienta y curry de tantas especias que comen jajaja
@hectorrdzp9271;Pero por qué contaminan de esa manera el planeta
@Sergio_Dani;Mi Hermano espero tenga todas sus vacunas y los anticuerpos al 100% porque este recorrido por Pakistán e India a estado Heavy!
@consuelomarinmelan4335;Juan, te darán hongos ??
@patriciasegura9736;Parece ciencia ficción
@viajerodimensionaloficial7736;El Iceberg de Planeta Juan ??
@RosalbaHurtado-s2k;Lo que mas me duele ver son los Perros! ?? India no es para todos! Definitivamente no es para mi! ??
@marlenode312;No voy ni regalado
@jga1001;"Interesante?
Evidentemente para muchos.
Humildemente le sugiero hacer videos de personas y lugares que santifican la VIDA y hacen de nuestro planeta un mundo mejor."
@karinaortiz9037;Juan, yo creo que cremar 200 o 250  personas al día son muchas no? Quizá ahí el dato estaba mal, pero excelente video ?
@Jram0107;Yo de verdad quedé en shock al verte caminar descalzo en ese piso
@mkproduciendo8890;Minuto 10:39 observa bien
@Nomad1901;Consulta: los locales toman como una falta de respeto que este filmando de esa manera en los funerales o no hay inconveniente con eso?
@charlitocr5209;Hermano, póngase todas las vacunas que pueda y tome todas las vitaminas y complementos posibles porque ese lugar es como para terminar ahi mismo cremado con tanta cosa.
@liznapic6127;Y siendo las vacas sagradas, cuando mueren les hacen algún ritual?
;No sé este man cómo se mete con esa caámara por todo lado, y sobre todo, habla como SI NO HUBIERA NADIE. Señala, enfoca... y JUM, como si nadie estuviera ahí. Me parece muy curioso eso, viendo ya más de 20 videos del canal.
@anachavez9309;Cielos pensé que solo en México avía rios de mirda ????????
@JustoVeron-e5d;Creo que este video tuyo fue de los más ??
@matildevazquez6644;Dios mío cuanta ignorancia en ese lugar con toda razón mueren y mueren y mueeeeren ???????
@erickam0809;Una preg Juan, no se si vi mal, pero cada vez que pasaban con un ritual y sus cadaveres, solo vi que iban hombres, oh vi mal, y su es asi, por que es?
@Polimorfismo2085;??yo no iría jamás a India ??
@pedrovidal2512;Realmente da pena ver la miseria que a creado ese gobierno, es un país donde la cultura es muy pobre y la idolatría los lleva a ser ignorantes, nunca visitaría ese país
@MarcoTreto;"La reencarnación sí existe; mi ex suegra por ejemplo, en víbora de cascabel."
@LlegandoLosMonosPyTributoaSumo;Si el Ganges es una diosa, por qué lo castigan tanto ? ??
@Cheppina;Pero qué desastre es ese país!
@carmendesantillana9994;Ayyy solo vi un rato ,no puedo contigo... ???
@wilsonvega3372;India es otro nivel parce ????????????????????
@andresgonzalez9882;Hermano yo solo con ver Los videos de india me enferme como cuatro veces del estomago
@francomax22;el perrito se lo ve gordito , seguro come asado todos losdias :P
@mabelrodriguez1062;woww.
@luiscoronado9087;Y que hacen con los huesos??
@alfreenraw;Que modelo son tus tenis?
@giovanniguzman8057;Horrible eso por aya
@CaminerobilliniYomimecontigo;LE ESTAN ENTREGANDO AL RIO CONTAMINACIÓN HUMANA.
@williamruiz8467;Mi cuñado es un Sadu pero no vive en la India ??
@josemanuelromanguerrero4081;??????
@prettiestgirlinthemorgue4188;Templo de hanumaaaan
@ConfeccionesLoto;??
@gracielaguzman5266;Que vida, tan horriblemente, asquerosamente sucio.
@adrianacarracedo7395;Que horror! Por favor!! Náuseas
@NataliaAndreaVasquezGutierrez;Juan utiliza un tapabocas ??
@YeisonCortes-r5i;??
@samuelpillimue4430;??
@marlenode312;Y no te pegaste nada en los pies ????????
@Lisandro24velez;Que cultura tan rara esos paises
@DorisErazo-r8j;????????
@Yo2011e;Despues de ver el video de las ratas,.creo que tengo que descansar un poco de tus videos,.no puedo seguir viendo, que bizarro todo, entiendo que hay que respetar culturas Pero la.india es.otro nivel,
@jennysilva5695;MIS  RES-PE-TOS!!!! Yo sería absolutamente incapaz de pisar! No me da, de verdad que admiro tu capacidad de tolerar!
@froylan3948;Si nace uno halla es normal ??
@AlejoSoto-c7s;No señale, por Dios...
@wilberignaciotrejoenrique1908;Era de que el gobierno hiciera un crematorio en ese lugar listo más higienico
@musicallanera533;???????????????
@rizoylacio7750;Waoooo
@EMIXela;De casualidad no te topaste con el Oscar Alejandro....
@Armandoenchicagoo;El lugar mas cafquiano del mundo !!!
@geovannyperezcalero508;Estuviste en el infierno y no te diste cuenta ??
@llenatenbilletes4005;"Fijese que casualidad que ""Khasi"" en wayuunaiki es luz de luna"
@cynthiakarinaaguilar9671;Juan ten cuidado con tus pies te puedes  enfermar
@jeztc8r657;con todo respeto tengo una pregunta... ¿los cuerpos que creman huelen como a asado?
@soytodooi2;Gran contenido Juan, también estoy creando contenido, pero vaya que me esta costando completar los 1000 subs
@untal_efren;Qué onda sus cosas
@marcelaarce9721;??????????????no ando descalsa ni con super botas por ahí
@norispaez6733;??????????
@nuestravidaentexas6319;Cuanta infecciónes te puede dar ballandote ahí esa agua del rio i todos los niños bañándose ahí ??
@Maghrebi25;hay que tener los ?? bien puestos para viajar a la India
@Eduardo-t9q;??
@ricardolinares125;si llevaran registro de los uertos?
@Mensajero-w2m;Como puedo ver los videos sin censura
@pepiconesa7397;Ni gratis iría a la India
@darcksas5023;Espero y me puedas responder, sabes si las parejas del mismo sexo, son bien vistas en la india o son discriminadas ??
@charlybz2826;"Juan juan juan.
Hay un festival en la india 
Gumatapura karnataka 
Festival de la poop. De la vaca por 6 meses de tiempo. Ademas dicen segun estudios comer 1 pokitico ayuda curar el cancer, cualquier tipo.
Juan juan juan"
@JorgeHugoVásquezGómez-c6w;What can one say? Gracias Juan.
@DamianLopez-z1d;Mirando esto fumando marihuana te deja wooooooowwww que bicho raro el ser humano ??
@patriciacorrea2101;Juan, a votar esa ropa ,i ducharse,con  clorox,y lysol, por si las moscas,ha ha ha.congratulations. you're the best
@maryefer6138;Que horrible ???? que macho estar por allá... y ha se meten no tendrán olfato como será el olor qué asco
@esperanzaarroyo4126;Más nunca comeré pescado??wacala
@marcelaarce9721;Que asco esa agua
@LuzelenaGonzales-b5v;??MG que cultura más loca.
@BeatrizAmparoJaramillotorres;Juan se te van a caer los pies
@bibianam582;Allá no se van a tomar aguardiente luego de dejar al difunto, sino te chai
@enriqueortiz2007;22:47
@josezuniga2637;Y Salvador Dalí se puso fresa en México !!! ??
@gabrielaherrera2885;wow
@juliosuarez97;Por esas costumbres han acabado con los ríos cochinos que son
@beatrizgavaldon7260;Nunca te ha dado hongos o enfermedades de la piel en la India?
@chinjy23;Doy like, comento , aguanter las raticas, pero esto si me parece grotesco, no pase del saludo
@RitaEgli-v7b;"Respetar las creencias si,pero las autoridades podrian organizar crematorios y entregarles las cenizas,q no sea al aire libre.
."
@carlosalfredogutierrez-ss7ip;"Hola amigo Juan la realidad de ese sector del mundo eso sí con todo respeto de los demás comentarios,son pueblos que viven en esclavitud total por sus mismas creencias,por creer en los ídolos en dioses falsos así también es la recompensa de Dios para ellos y la verdad para mí no es algo nuevo porque la misma biblia nos enseña acerca de estos pueblos y dice que son pueblos que están en la esclavitud desde la antigüedad bíblica,y eso se da con las dos mujeres de Abraham Sara la hija de la libre y agar que huyó al decierto y era sierva de Abraham la esclava ,y de ahí vienen todas esas creencias y dioses falsos,esos son los hijos de la esclava la cual la promesa para ellos es que también iban a ser naciones grandes pero en la esclavitud hasta nuestros días,entre ellos se cuentan los musulmanes,los islámicos,los budistas,los haré Krishna donde tú estás los cuales idolatran a las vacas,los ratones,elefantes y otros animales más pero a Dios y a nuestro señor Jesucristo no le dan el lugar y la importancia que merece; entre otras religiones de medio oriente Asía las cuales no le dan el valor a nuestro señor JESUCRISTO el hijo de Dios como debe de ser unos dicen que es un profeta,otros dicen que el no a venido entonces como conclusión son pueblos que por eso viven en la esclavitud de sus creencias inclusive los judíos siendo el pueblo de Dios practican una religión que es el judaísmo la cual es también un templo a la idolatría porque veneran un muro y alaban un muro que es el de las lamentaciones,pero nunca veneran y alaban al hijo de Dios que estuvo entre ellos .
Y es por eso que el mundo vive muy mal.
Mientras que los hijos de Sara la hija de la libre mujer de Abraham de ahí viene la genealogía de nuestro señor Jesucristo y la iglesia primitiva cristiana evangélica y la primera en el mundo porque viene directamente de Isaac,Jacob y Abraham,es que la iglesia católica viene siendo otra religión que se fundó en la antigua Roma y como toda religión tiene su fundador y sus reglamentos,así que ellos los católicos no tienen que ver nada con la iglesia cristiana y el cristianismo,inclusive una vez yo le pregunté a un persona amiga mía libanesa sobre la iglesia cristiana evangélica y el me dijo toda la verdad la iglesia cristiana evangélica es una iglesia primitiva y es la iglesia de Jesucristo en la tierra porque es la iglesia de Abraham,Jacob,Moisés y los patriarcas hijos de Dios fue su respuesta.
Y por eso no le doy un like a tus videos más si los veo, porque eso sería darle like o un me gusta a un video que va en contra de mis creencias."
@andreasalazar6967;Todo el respeto del mundo para Juan. Es impresionante como estas personas estan tan acostumbradas a tantas cosas tan dificiles de entender! para Los Que estamos a este lado del globo! Personalmente, creo Que no tendria la valentia de visitar esta parte del mundo! Siento Que en nombre de la religion, los humanos tienen excusas para deshumanizar la raza Que supuestamente nos hacen Los animales MAs inteligentes. Y Si todo el respeto, sin embargo mi conflicto existe cuando estas personas migran a diferentes lugares y quieren continuar con estas costumbres que mas alla de ser parte de su identidad es idiosincracia y deberia quedarse en donde pertenece!
@rubensolares8122;O sea que el don muerto sirve de alimento para los lagartos? Yo no boy a la india ni que me paguen
@cururuelsapo;¿Anduviste solo ahí? Che Juan. Que templanza que tenés... Supongo que pensás que el cuerpo es un casarón en donde vivimos  y que después es la nada.... Pero caminar por ahí te debe movilizar bastante.
@leonoracontrerasortiz1974;Con todo respeto,, pero ya analizando,, así estemos hasta china,,bebemos,,nos bañamos y cocinamos se podría decir con agua de muertos!! Porque todo va a dar al mar,, y del mar comemos todos los mariscos,,,!! Ahora entiendo la frase que dice,,,!! Todo lo que sube,, tiene que bajar!!!,,
@Juan-lp6vk;Que religión más absurda, no puedo creer hasta donde llega la idiotez humana.
@divakiss02;La pregunta es si nadie le sa llevado la palabra de Dios a esa gente??
@valeriamorales9671;"Guácala perdón pero paso. ???? 
Prefiero verlo en la pantalla gracias Juan ?"
@lopez-b4i;Enserio compartimos el mismo planeta con esta gente??
@deadsoul2351;Es una falta de respeto MUY grande grabar ahí. Es lo primero que te dicen al llegar a Varanasi: no grabar en los ghats de cremación, ni molestar el duelo de familiares. Has cometido un error tremendo, lo reconoces varias veces en el vídeo, y aún así sigues grabando y lo publicas. NO TODO VALE.
@SharolNataliaJsjsjs;Bueno almenos son Felices y Pacíficos en sus creencias.. en Colombia le hacen culto al narco
@Polimorfismo2085;??el Ser humano es la podredumbre más asquerosa???????????????? del planeta ???? es una cultura ??????????es cultura ????????
@Shaka_Kof;Está sería la Colombia que añora Álvaro Uribe y su parranda de hampones
@gabrielarteaga5995;Desde luego, la India no es para mi.
@lo77401;Juan, si usas mascarilla para el olor, lo toman a mal los que están ahí, es una duda.
@jonslandfill;Hay forma de ver el video sin censuras? En Patreon o algo así? Qué pereza tanta censura en YouTube (entiendo el porqué, pero sigue siendo una caca que no se puedas mostrar cosas de nuestra cultura como humanidad porque a YouTube no le gusta y desmonetiza los videos de los creadores).
@oskarmauriciogalianotorres;Juan tenés q pasarte por el medico antes de salir de ese país
@josefinaramirez101;Es un país enajenado e ignorante . ??
@Elena-k9x8q;El humo de los hornos de los nazis ??????
@Polimorfismo2085;Rió ??????gas????
@TheLedezmanup;Video top
@brunoallio;????????
@rafaelperezmorales3813;????????????
@petrajimenezsantuario6056;??
@JesúsArriagaflores-m7h;Jaja yo quiero pertenecer a los  sadhu ????
@MonicaPeñaloza-u2g;Horrible ??,sin palabras
@CarlosJavierMartinezLeon-o2i;No entiendo cómo las autoridades permiten eso, sinceramente te terminas por morir ahí jaja
@elsalvaje-23;??????
@patriciagarciatolentino-ef6ly;Perdón no pude ver el vídeo completo se me revolvió el estómago????
@Pistachas;"Gracias a Dios mi juan tiene estómago de ""gamin"""
@zeushercules22;Te agradezco de corazon ? todo tu empeño y trabajo que haces. PEROOOOOO este episodio NO lo puedo ver, me da mucho asco todo lo que has mostrado de INDIA definitivamente seria un lugar que no visitaria
@solomongrundy6806;Cuenta la historia que Covid no fué ahi porque tenía miedo de infectarse!
@juanpablogarzon6015;pais potencia mundial y gran contaminante de la tierra
@JoseantonioAragon-p2l;Que siniestras y extrañas costumbres para con los difuntos en ese pais
@lupevillagomez8049;Q terrible que hagan eso, y los ricos también hacen eso?
@ciencia.ingenieria;Y que comen los perros?
@fannyduarte4763;No se que haces ahi.
@anamariacardenas5404;UY NO GAS CUIDADO  LE DAN JONGOS EN LAS UÑAS Y  ESE RIO CAE AL MAR GAS GAS ASQUEROSOS  NO CUIDADO  COJE UNA INFECCIÓN UY GAS QUE MUGRERO
@MauricioRodriguez-n2j5b;Lo único bueno de allí es que no tienen guerrilleros
@CousinsCamacho;Por qué no llevo botas pantaneras
@vaijayantimariacardenas1755;Allí hay excelentes astrólogo.  Visitelos
@greicevalle7419;Andaré al diablo de ese lugar patético
@martha800;God Bless USA
@islanderroa2468;Se respeta su cultura
@DiegoCapera-j3w;Esa es la vida de los idólatras
@germanjaviermirandatrujill2907;Gente cochina ignorante la verdad , por eso hay tanta enfermedades
@anamariacardenas5404;GAS AY T NO TERRIBLE
@marquinoellington4903;https://youtu.be/IZ5SliYHnsI?si=nwzwIJoLJq5Ftu8f
@juancha0507;Me encantan tus videos pero por favor cuídate un poco más anda con unas botas de agua en una mochila y en estos casos póntela no pises esa asquerosidad que Dios te bendiga
@colombia1-1-1;Ui
@alejandroalvarado9305;Cuál era la necesidad de mostrar tus pies a cada rato Juan si ya sabíamos que andabas descalzo pero porque repetirlo y mostrarlo a cada rato en el vídeo ??
@michelcanascu7443;Juan a ud no le preocupa enfermar por este tipo de vídeos?
@dianamenesestoro3644;Estos, acabaran con el PLANETA, ufffff que mugroso,,,
@claudiacarrillo558;Pero haber existen las chanclas hombre una infección tus pies por el mundo entero y porque ustedes los youtubers son imprudentes chanclas existen ??
@SergioLuna-pq5yr;Manito arriba si tú también viste a Vrindavan ??
